m_12	babatɬi padan	b	i1	cd	53.548508763010986	3.021793730018868	3.075342238781879
m_12	babatɬi padan	b	i1	f	5.900086165160356	3.075342238781879	3.0812423249470395
m_12	babatɬi padan	a	i1	m	113.44256581194978	3.0812423249470395	3.1946848907589893
m_12	babatɬi padan	b	i1	cd	39.144369569832804	3.1946848907589893	3.233829260328822
m_12	babatɬi padan	a	i1	m	94.64935581263889	3.233829260328822	3.328478616141461
m_12	babatɬi padan	tɬ	i1	cd	90.93856814240375	3.328478616141461	3.4194171842838648
m_12	babatɬi padan	tɬ	i1	f	68.07383971441583	3.4194171842838648	3.4874910239982806
m_12	babatɬi padan	i	i1	m	36.66414481708236	3.4874910239982806	3.524155168815363
m_12	babatɬi padan	p	i1	f	21.336576626906467	3.5955616107951807	3.616898187422087
m_12	babatɬi padan	a	i1	m	110.74699296822921	3.616898187422087	3.7276451803903163
m_12	babatɬi padan	d	i1	cd	59.46288082182561	3.7276451803903163	3.787108061212142
m_12	babatɬi padan	d	i1	f	24.512169426662123	3.787108061212142	3.811620230638804
m_12	babatɬi padan	a	i1	m	173.46912156031811	3.811620230638804	3.985089352199122
m_12	babatɬi padan	b	i2	cd	84.81001352575745	5.119388482064856	5.204198495590614
m_12	babatɬi padan	b	i2	f	8.440919292483251	5.204198495590614	5.212639414883097
m_12	babatɬi padan	a	i2	m	108.14927843494092	5.212639414883097	5.320788693318038
m_12	babatɬi padan	b	i2	cd	56.60017186511723	5.320788693318038	5.377388865183155
m_12	babatɬi padan	b	i2	f	3.6929021904610337	5.377388865183155	5.381081767373616
m_12	babatɬi padan	a	i2	m	96.27923567988628	5.381081767373616	5.4773610030535025
m_12	babatɬi padan	tɬ	i2	cd	87.6266099850609	5.4773610030535025	5.564987613038563
m_12	babatɬi padan	tɬ	i2	f	62.77933723784379	5.564987613038563	5.627766950276407
m_12	babatɬi padan	i	i2	m	30.3345537073616	5.627766950276407	5.658101503983769
m_12	babatɬi padan	p	i2	f	33.690553301577	5.733581487172498	5.767272040474075
m_12	babatɬi padan	a	i2	m	92.39567862989074	5.767272040474075	5.859667719103966
m_12	babatɬi padan	d	i2	cd	82.6020088417625	5.859667719103966	5.942269727945728
m_12	babatɬi padan	d	i2	f	24.256128608057814	5.942269727945728	5.966525856553786
m_12	babatɬi padan	a	i2	m	196.75405732499308	5.966525856553786	6.163279913878779
m_12	babatɬi padan	b	i3	cd	42.891966415277594	7.245438920221844	7.288330886637121
m_12	babatɬi padan	b	i3	f	4.40319421737545	7.288330886637121	7.292734080854497
m_12	babatɬi padan	a	i3	m	107.87825832571052	7.292734080854497	7.400612339180207
m_12	babatɬi padan	b	i3	cd	66.93581058364816	7.400612339180207	7.467548149763855
m_12	babatɬi padan	a	i3	m	95.26446205806582	7.467548149763855	7.562812611821921
m_12	babatɬi padan	tɬ	i3	cd	95.92269968575539	7.562812611821921	7.658735311507677
m_12	babatɬi padan	tɬ	i3	f	80.8903630464437	7.658735311507677	7.73962567455412
m_12	babatɬi padan	i	i3	m	51.469992974865875	7.73962567455412	7.791095667528986
m_12	babatɬi padan	p	i3	f	25.467827647875474	7.8663794265974705	7.891847254245346
m_12	babatɬi padan	a	i3	m	92.69953167818645	7.891847254245346	7.984546785923532
m_12	babatɬi padan	d	i3	cd	75.72980432878751	7.984546785923532	8.06027659025232
m_12	babatɬi padan	d	i3	f	23.440543807682346	8.06027659025232	8.083717134060002
m_12	babatɬi padan	a	i3	m	174.67794301472674	8.083717134060002	8.258395077074729
m_12	babatɬi padan	b	c	cd	60.01407219549115	9.683527092767925	9.743541164963416
m_12	babatɬi padan	a	c	m	100.89236006298385	9.743541164963416	9.8444335250264
m_12	babatɬi padan	b	c	cd	28.73329147472603	9.8444335250264	9.873166816501126
m_12	babatɬi padan	a	c	m	90.26317829556518	9.873166816501126	9.963429994796691
m_12	babatɬi padan	tɬ	c	cd	77.62760371081256	9.963429994796691	10.041057598507503
m_12	babatɬi padan	tɬ	c	f	37.84075389802943	10.041057598507503	10.078898352405533
m_12	babatɬi padan	i	c	m	32.754783335830595	10.078898352405533	10.111653135741363
m_12	babatɬi padan	p	c	f	36.32712374210634	10.171580639644354	10.20790776338646
m_12	babatɬi padan	a	c	m	88.59621417565045	10.20790776338646	10.29650397756211
m_12	babatɬi padan	d	c	cd	66.63944678757794	10.29650397756211	10.363143424349689
m_12	babatɬi padan	d	c	f	31.478933553247046	10.363143424349689	10.394622357902936
m_12	babatɬi padan	a	c	m	171.265676540985	10.394622357902936	10.56588803444392
m_12	batʃ:un:u	b	i1	cd	92.03337780345322	13.71481555633574	13.806848934139193
m_12	batʃ:un:u	b	i1	f	5.305302979515147	13.806848934139193	13.812154237118708
m_12	batʃ:un:u	a	i1	m	93.12255033521488	13.812154237118708	13.905276787453923
m_12	batʃ:un:u	tʃ:	i1	cd	61.504249073291106	13.905276787453923	13.966781036527214
m_12	batʃ:un:u	tʃ:	i1	f	125.92254748163079	13.966781036527214	14.092703584008845
m_12	batʃ:un:u	u	i1	m	68.78169635624687	14.092703584008845	14.161485280365092
m_12	batʃ:un:u	b	i2	cd	71.82366729643874	15.834406604340545	15.906230271636984
m_12	batʃ:un:u	b	i2	f	9.786321211651128	15.906230271636984	15.916016592848635
m_12	batʃ:un:u	a	i2	m	94.67394762361536	15.916016592848635	16.01069054047225
m_12	batʃ:un:u	tʃ:	i2	cd	53.338243834197385	16.01069054047225	16.064028784306448
m_12	batʃ:un:u	tʃ:	i2	f	121.28779048287086	16.064028784306448	16.18531657478932
