index	filename	word	translation	context	repetition	position	stop	folVowel	prevVowel	totdur	folVowDur	prevVowDur	fric	postfric	closdur	tstart	tend	reltime	pfst	modst
839	kna_stop_magomet	t'at'al	дубина, т1ат1ал	iso	2	initial	t'	a		0.07264359584672775	0.19295249632796185	--undefined--	0.036415736773108165	0.036227859073619584	0	490.6685350564738	490.7411786523205	490.6685350564738	490.7049507932469	490.7411786523205
840	kna_stop_magomet	t'at'al	дубина, т1ат1ал	iso	2	medial	t'	a	a	0.09703391433828301	0.4271722895583707	0.19295249632796185	0.013971341895569367	0	0.08306257244271364	490.9341311486485	491.03116506298676	491.0171937210912	490.7049507932469	491.03116506298676
841	kna_stop_magomet	t'at'al	дубина, т1ат1ал	iso	3	initial	t'	a		0.0636887898207874	0.16495396563584563	--undefined--	0.029296843317581533	0.03439194650320587	0	491.61646890212336	491.68015769194415	491.61646890212336	491.64576574544094	491.68015769194415
842	kna_stop_magomet	t'at'al	дубина, т1ат1ал	iso	3	medial	t'	a	a	0.0783372114796066	0.15476375926448327	0.16495396563584563	0.02165418853905976	0	0.056683022940546834	491.84511165758	491.9234488690596	491.90179468052054	491.64576574544094	491.9234488690596
843	kna_stop_maria	baba	дедушка, баба	iso	1	initial	b	a		0.014006502912977226	0.11650129880668203	--undefined--	0.005231680230522784	0.008774822682454442	0	82.01679387787776	82.03080038079074	82.01679387787776	82.02202555810828	82.03080038079074
844	kna_stop_maria	baba	дедушка, баба	iso	1	medial	b	a	a	0.1482246571671908	0.2012792392528553	0.11650129880668203	0.007853749849104474	0	0.14037090731808632	82.14730167959742	82.29552633676461	82.2876725869155	82.02202555810828	82.29552633676461
845	kna_stop_maria	baba	дедушка, баба	iso	2	initial	b	a		0.007059526811957539	0.11503382891193326	--undefined--	0.007059526811957539	0	0	83.11121526686611	83.11827479367807	83.11121526686611	82.02202555810828	83.11827479367807
846	kna_stop_maria	baba	дедушка, баба	iso	2	medial	b	a	a	0.14133556505460376	0.16984607280450348	0.11503382891193326	0.00800079705354051	0	0.13333476800106325	83.23330862259	83.3746441876446	83.36664339059107	82.02202555810828	83.3746441876446
847	kna_stop_maria	baba	дедушка, баба	iso	3	initial	b	a		0.009120938994243488	0.10879947856352601	--undefined--	0.009120938994243488	0	0	84.00625305140221	84.01537399039645	84.00625305140221	82.02202555810828	84.01537399039645
848	kna_stop_maria	baba	дедушка, баба	iso	3	medial	b	a	a	0.15460697351977615	0.17290897985901665	0.10879947856352601	0.005188716384338932	0	0.14941825713543722	84.12417346895998	84.27878044247976	84.27359172609542	82.02202555810828	84.27878044247976
849	kna_stop_maria	baba	дедушка, баба	carrier	--undefined--	initial	b	a		0.00947916250854064	0.09289579258374658	--undefined--	0.00947916250854064	0	0	85.84896007648747	85.85843923899601	85.84896007648747	82.02202555810828	85.85843923899601
850	kna_stop_maria	baba	дедушка, баба	carrier	--undefined--	medial	b	a	a	0.11343397801891797	0.106798564262931	0.09289579258374658	0.009082489974986174	0	0.1043514880439318	85.95133503157976	86.06476900959868	86.05568651962369	82.02202555810828	86.06476900959868
851	kna_stop_maria	sɨlabɨr	зубы, сылабыр	iso	,	medial	b	ɨ	a	0.1408703132625675	0.1416084470800456	0.131747782096042	0.00982198626083175	0	0.13104832700173574	91.49786792708227	91.63873824034484	91.628916254084	82.02202555810828	91.63873824034484
852	kna_stop_maria	sɨlabɨr	зубы, сылабыр	iso	2	medial	b	ɨ	a	0.1270778748192214	0.12891479517743676	0.12182766272043466	0.008116897241592369	0	0.11896097757762902	92.82917495066337	92.9562528254826	92.948135928241	82.02202555810828	92.9562528254826
853	kna_stop_maria	sɨlabɨr	зубы, сылабыр	iso	3	medial	b	ɨ	a	0.12851595051375853	0.10682888386455147	0.1156643554623713	0.005551018565512322	0	0.1229649319482462	93.93583537738361	94.06435132789737	94.05880030933186	82.02202555810828	94.06435132789737
854	kna_stop_maria	sɨlabɨr	зубы, сылабыр	carrier	--undefined--	medial	b	ɨ	a	0.12971159211996053	0.06753896866277387	0.10711953101582594	0.005414516475084952	0.009119185642219918	0.11517789000265566	96.0903839150616	96.22009550718155	96.20556180506425	96.21097632153933	96.22009550718155
855	kna_stop_maria	dadal	петух, дадал	iso	1	initial	d	a		0.019059233721080204	0.15425617042845374	--undefined--	0.019059233721080204	0	0	99.62975680576038	99.64881603948146	99.62975680576038	96.21097632153933	99.64881603948146
856	kna_stop_maria	dadal	петух, дадал	iso	1	medial	d	a	a	0.13269538939395886	0.20934675796100066	0.15425617042845374	0.012197598189288783	0	0.12049779120467008	99.80307220990991	99.93576759930387	99.92357000111458	96.21097632153933	99.93576759930387
857	kna_stop_maria	dadal	петух, дадал	iso	2	initial	d	a		0.011203831883548787	0.1432489933680614	--undefined--	0.011203831883548787	0	0	100.79153976214295	100.8027435940265	100.79153976214295	96.21097632153933	100.8027435940265
858	kna_stop_maria	dadal	петух, дадал	iso	2	medial	d	a	a	0.13637826942768072	0.20336097464632985	0.1432489933680614	0.013549870603867475	0	0.12282839882381325	100.94599258739456	101.08237085682224	101.06882098621837	96.21097632153933	101.08237085682224
859	kna_stop_maria	dadal	петух, дадал	iso	3	initial	d	a		0.014458739425890599	0.13701845315448224	--undefined--	0.014458739425890599	0	0	102.01357842316789	102.02803716259378	102.01357842316789	96.21097632153933	102.02803716259378
